x,y,z,temperature
-24.7709160099433,-25.169405109449944,-25.063580429732742,0.5995492572510975
-25.005070181026603,-24.80414593680665,0.20661294590799628,0.6167655068567147
-25.106118432205353,-25.13053644310438,5.608070978911146,0.6566893220485315
-25.175378245965295,-25.132357661082857,18.269616836322705,0.6021580222424289
-24.78986997560366,-24.527954481490976,-4.790382545594772,0.663200303339616
-24.831322468653546,-24.25041447155502,23.358674273120194,0.6741965199763641
-25.029901148486985,-24.18411554295267,-12.680025836159656,0.7002924134020011
-25.029573674532415,-23.554324119301434,6.9339189179970155,0.6669738440232614
-25.221957685431967,-23.33314798717442,9.542193630519968,0.6570400687399869
-24.854385371035416,-23.555473377860114,12.884573052894764,0.6600533090454445
-24.950856425506345,-23.01639400813023,-19.04103314192748,0.6271095062343436
-25.22443187174981,-22.964627680885126,-10.958565419841419,0.6925674009282944
-24.995146103620215,-23.1548125684856,-3.913514258791193,0.6305258090841798
-24.83442021008767,-22.809704642538254,-1.2329440050841804,0.5858242566476333
-24.816365097388232,-22.897038412597794,0.6391382161362209,0.6293227315192903
-25.225999271873743,-22.95426043432,2.1549049409665755,0.650252334107387
-24.960141069780295,-22.42262221979336,-3.661119242684923,0.6050483809422439
-25.041347300715255,-22.64971231372893,-0.4550299167927561,0.595245382916169
-24.899978296703846,-22.150180558375336,-2.4385771172335398,0.5825483194939131
-25.108918905555353,-21.51203374634048,-18.1426861654111,0.6508810542177026
-25.21329324785933,-21.5183850854903,-15.69442614375012,0.680832718007816
-25.117524817749413,-21.70410300636596,-11.99134728582607,0.6772818401065546
-24.887819379417298,-21.514879693481813,8.335498723105012,0.6986602419269955
-24.771731352130935,-21.177839767404315,-9.264148030721058,0.5223057066890732
-25.093387827478466,-20.826756777579092,-7.465854931219835,0.6210047119592863
-24.964477112346692,-20.798000035385414,14.928982001301561,0.638057943176835
-25.184184158397024,-20.588413418178423,3.3851844796384234,0.6881518650955091
-25.031514649215453,-20.417178188904703,14.154219141537965,0.6429498870987543
-24.797055459564326,-20.055239319355397,-21.344118810734976,0.6528474565145629
-25.23838346960085,-20.129451707731743,-20.680692792019894,0.6357219402613654
-24.935334964597942,-20.164070014767542,-14.97160399053498,0.6677768251203109
-25.08661143734384,-19.908036559241026,1.2117619447721162,0.6603549294215072
-25.083357648680042,-20.103387776120513,5.526741276538197,0.7137635503732132
-24.760128295219214,-19.54832416414342,-6.288094816217106,0.6564490430658492
-24.781090756733704,-19.733294692269006,0.16223045433155647,0.6572023786090557
-24.769482370883537,-19.32082678568567,20.77624531347527,0.7561621568997486
-24.830788822794496,-19.231223216275055,-24.068924643635242,0.6900906843551984
-25.152984459162727,-19.14142871739015,-20.391801257087458,0.644561769819583
-25.14156455895359,-18.30774649424201,-5.005155528382937,0.6647838031254145
-24.830415014105164,-18.484226060950864,-0.9408495175903671,0.672555012494524
-24.78462451990771,-18.671112727471726,2.3719737751022567,0.7103138114146915
-25.054326906373614,-18.06246159097027,4.844556946921679,0.7293039684934614
-25.12355315782039,-18.10073046950735,5.7266754962713575,0.7339889498861946
-24.99961173129934,-16.937642862114036,-14.905123174770099,0.6487773186922438
-25.056541969737975,-16.616587595428612,-3.2063007953918885,0.7003118102078062
-25.085513476929865,-15.82753096287487,-5.750635555810714,0.6123261234231425
-24.825005188078652,-16.16756130546996,3.9576269830179545,0.7074051980189496
-24.892335324528123,-15.456685496059912,-7.055853292777952,0.5748722892964183
-24.900167823066003,-15.051382640371997,-4.458887920598302,0.6419026408715561
-24.771889417144102,-15.141340101961028,4.629275242283613,0.7126147714996748
-24.806101118158324,-14.944485638078739,22.96243559139356,0.7311824816648648
-25.195299047118272,-14.35456975144827,-23.689297378260818,0.6841795015430763
-25.005718118477642,-14.507650329572453,7.659700550192155,0.7374893887379651
-25.05396158860922,-14.149625848008638,-13.24191118665783,0.6873529783333957
-25.07219841793328,-14.079518155703369,24.019156033981158,0.7041675106392145
-25.132544837028046,-13.19097388195866,-23.213791266713056,0.6729084923745037
-25.06574346323499,-12.799962249902167,-3.7575386164381213,0.604218922818026
-24.973568518401127,-12.281113433355843,21.546357983991882,0.6733298747159585
-25.23552498881422,-12.129821800353682,-13.457472099654803,0.7044968701603902
-24.87100837298274,-12.21868781963762,6.785943299935269,0.7353127618671369
-25.06867362188302,-11.918485453376405,9.557912556483487,0.7456506309487603
-24.7908347278334,-11.776019038253864,12.239480543171233,0.7446271439066022
-24.793196576386187,-11.357464964953552,-1.4810543146948456,0.48857694258311724
-24.95968772270103,-11.296846056780002,0.7076710398124804,1.0
-25.01022679529925,-11.466394846761265,13.34484139486443,0.7368454660946226
-24.808623361022153,-11.08237507239648,-17.853227766554635,0.6098417905746281
-24.959757841405402,-11.168998670054307,-2.002628955248529,0.5859841618138182
-25.245052601455914,-11.168532770692199,-0.11692450798637066,1.0
-24.750899992986476,-10.962864362702343,11.713643166769033,0.7518430125382316
-24.925012272131106,-11.249643136226718,13.061697298947179,0.742344544616465
-24.921402830476584,-10.713807021040953,-0.4016249584089278,0.5407560502926384
